trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,shape_dist_traveled
JAK.16-R01,5:22:30,5:22:40,B04717P,18,0,
JAK.16-R01,5:23:22,5:23:32,B04715P,19,0,
JAK.16-R01,5:25:00,5:25:10,B01393P,20,0,
JAK.16-R01,5:26:21,5:26:31,B02324P,21,0,
JAK.16-R01,5:27:09,5:27:19,B00022P,22,0,
JAK.16-R01,5:28:27,5:28:37,B03907P,23,0,
JAK.16-R01,5:30:12,5:30:22,B01518P,24,0,
JAK.16-R01,5:32:31,5:32:41,B02495P,25,0,
JAK.16-R01,5:36:27,5:36:37,B02445P,26,0,
JAK.16-R01,5:38:02,5:38:12,B00514P,27,0,
JAK.16-R01,5:39:56,5:40:06,B00281P,28,0,
JAK.16-R02,5:00:00,5:00:10,B00281P,0,0,
JAK.16-R02,5:01:45,5:01:55,B01363P,1,0,
JAK.16-R02,5:02:52,5:03:02,B02270P,2,0,
JAK.16-R02,5:04:16,5:04:26,B03087P,3,0,
JAK.16-R02,5:05:02,5:05:12,B03088P,4,0,
JAK.16-R02,5:07:25,5:07:35,B02496P,5,0,
JAK.16-R02,5:08:00,5:08:10,B06897P,6,0,
JAK.16-R02,5:08:31,5:08:41,B01329P,7,0,
JAK.16-R02,5:10:11,5:10:21,B01517P,8,0,
JAK.16-R02,5:11:15,5:11:25,B01454P,9,0,
JAK.16-R02,5:11:54,5:12:04,B01902P,10,0,
JAK.16-R02,5:12:35,5:12:45,B01288P,11,0,
JAK.16-R02,5:13:17,5:13:27,B03442P,12,0,
JAK.16-R02,5:14:04,5:14:14,B04057P,13,0,
JAK.16-R02,5:14:48,5:14:58,B03038P,14,0,
JAK.16-R02,5:15:59,5:16:09,B03556P,15,0,
JAK.16-R02,5:17:15,5:17:25,B05116P,16,0,
JAK.16-R02,5:18:02,5:18:12,B04718P,17,0,
JAK.16-R02,5:19:14,5:19:24,B04782P,18,0,
JAK.16-R02,5:20:29,5:20:39,B01903P,19,0,
JAK.16-R02,5:22:22,5:22:32,B00414P,20,0,
JAK.16-R02,5:24:04,5:24:14,B01049P,21,0,
JAK.16-R02,5:24:48,5:24:58,B02954P,22,0,
JAK.16-R02,5:25:32,5:25:42,B04428P,23,0,
JAK.16-R02,5:26:47,5:26:57,B04111P,24,0,
JAK.16-R02,5:28:11,5:28:21,B04734P,25,0,
JAK.16-R02,5:29:15,5:29:25,B01153P,26,0,
JAK.16-R02,5:30:38,5:30:48,B02438P,27,0,
JAK.16-R02,5:31:41,5:31:51,B01039P,28,0,
JAK.16-R02,5:32:08,5:32:18,B00410P,29,0,
JAK.16-R02,5:33:00,5:33:10,B03167P,30,0,
JAK.16-R02,5:34:07,5:34:17,B02638P,31,0,
JAK.16-R02,5:35:23,5:35:33,B01428P,32,0,
JAK.16-R02,5:38:43,5:38:53,B02828P,33,0,
JAK.20-R01,5:00:00,5:00:10,B00236P,0,0,
JAK.20-R01,5:01:08,5:01:18,B05796P,1,0,
JAK.20-R01,5:02:27,5:02:37,B02785P,2,0,
JAK.20-R01,5:04:08,5:04:18,B05797P,3,0,
JAK.20-R01,5:05:37,5:05:47,B02777P,4,0,
JAK.20-R01,5:07:26,5:07:36,B00152P,5,0,
JAK.20-R01,5:09:30,5:09:40,B03604P,6,0,
JAK.20-R01,5:10:27,5:10:37,B04243P,7,0,
JAK.20-R01,5:12:18,5:12:28,B02757P,8,0,
JAK.20-R01,5:14:36,5:14:46,B00632P,9,0,
JAK.20-R01,5:15:25,5:15:35,B02018P,10,0,
JAK.20-R01,5:16:25,5:16:35,B04021P,11,0,
JAK.20-R01,5:17:15,5:17:25,B03669P,12,0,
JAK.20-R01,5:18:18,5:18:28,B03553P,13,0,
JAK.20-R01,5:19:24,5:19:34,B06792P,14,0,
JAK.20-R01,5:20:00,5:20:10,B00515P,15,0,
JAK.20-R01,5:20:38,5:20:48,B06793P,16,0,
JAK.20-R01,5:21:02,5:21:12,B03543P,17,0,
JAK.20-R01,5:21:33,5:21:43,B02358P,18,0,
JAK.20-R01,5:22:14,5:22:24,B05786P,19,0,
JAK.20-R01,5:22:40,5:22:50,B06794P,20,0,
JAK.20-R01,5:23:26,5:23:36,B05595P,21,0,
JAK.20-R01,5:24:57,5:25:07,B01918P,22,0,
JAK.20-R01,5:25:45,5:25:55,B03497P,23,0,
JAK.20-R01,5:26:38,5:26:48,B02960P,24,0,
JAK.20-R01,5:30:04,5:30:14,B04068P,25,0,
JAK.20-R01,5:33:23,5:33:33,B03997P,26,0,
JAK.20-R01,5:35:15,5:35:25,B05278P,27,0,
JAK.20-R01,5:36:08,5:36:18,B05244P,28,0,
JAK.20-R01,5:36:49,5:36:59,B02233P,29,0,
JAK.20-R01,5:38:02,5:38:12,B02123P,30,0,
JAK.20-R01,5:39:16,5:39:26,B05345P,31,0,
JAK.20-R01,5:41:35,5:41:45,B02545P,32,0,
JAK.20-R01,5:45:16,5:45:26,B03046P,33,0,
JAK.20-R01,5:46:14,5:46:24,B03007P,34,0,
JAK.20-R01,5:48:16,5:48:26,B06795P,35,0,
JAK.20-R01,5:49:09,5:49:19,B00092P,36,0,
JAK.20-R01,5:50:13,5:50:23,B02108P,37,0,
JAK.20-R01,5:51:29,5:51:39,B06796P,38,0,
JAK.20-R01,5:52:43,5:52:53,B05751P,39,0,
JAK.20-R01,5:54:52,5:55:02,B02029P,40,0,
JAK.20-R02,5:00:00,5:00:10,B02029P,0,0,
JAK.20-R02,5:01:45,5:01:55,B01302P,1,0,
JAK.20-R02,5:03:10,5:03:20,B06797P,2,0,
JAK.20-R02,5:04:26,5:04:36,B02109P,3,0,
JAK.20-R02,5:05:18,5:05:28,B00881P,4,0,
JAK.20-R02,5:06:08,5:06:18,B06798P,5,0,
JAK.20-R02,5:08:10,5:08:20,B03008P,6,0,
JAK.20-R02,5:09:07,5:09:17,B04249P,7,0,
JAK.20-R02,5:12:55,5:13:05,B02546P,8,0,
JAK.20-R02,5:15:07,5:15:17,B04464P,9,0,
JAK.20-R02,5:16:22,5:16:32,B02124P,10,0,
JAK.20-R02,5:17:23,5:17:33,B02176P,11,0,
JAK.20-R02,5:18:09,5:18:19,B04430P,12,0,
JAK.20-R02,5:19:36,5:19:46,B02125P,13,0,
JAK.20-R02,5:22:55,5:23:05,B02348P,14,0,
JAK.20-R02,5:26:21,5:26:31,B02961P,15,0,
JAK.20-R02,5:27:19,5:27:29,B00394P,16,0,
JAK.20-R02,5:28:16,5:28:26,B03047P,17,0,
JAK.20-R02,5:28:39,5:28:49,B05153P,18,0,
JAK.20-R02,5:29:38,5:29:48,B05596P,19,0,
JAK.20-R02,5:30:52,5:31:02,B05787P,20,0,
JAK.20-R02,5:31:22,5:31:32,B04069P,21,0,
JAK.20-R02,5:31:54,5:32:04,B00502P,22,0,
JAK.20-R02,5:32:49,5:32:59,B00571P,23,0,
JAK.20-R02,5:33:26,5:33:36,B06799P,24,0,
JAK.20-R02,5:34:26,5:34:36,B00535P,25,0,
JAK.20-R02,5:35:32,5:35:42,B00971P,26,0,
JAK.20-R02,5:36:31,5:36:41,B02238P,27,0,
JAK.20-R02,5:37:30,5:37:40,B05750P,28,0,
JAK.20-R02,5:38:10,5:38:20,B03591P,29,0,
JAK.20-R02,5:40:40,5:40:50,B04188P,30,0,
JAK.20-R02,5:42:11,5:42:21,B03010P,31,0,
JAK.20-R02,5:43:11,5:43:21,B00671P,32,0,
JAK.20-R02,5:45:00,5:45:10,B00153P,33,0,
JAK.20-R02,5:46:00,5:46:10,B02410P,34,0,
JAK.20-R02,5:47:02,5:47:12,B04630P,35,0,
JAK.20-R02,5:48:48,5:48:58,B00233P,36,0,
JAK.20-R02,5:52:03,5:52:13,B00236P,37,0,
JAK.21-R01,5:00:00,5:00:10,B00256P,0,0,
JAK.21-R01,5:00:58,5:01:08,B00572P,1,0,
JAK.21-R01,5:01:43,5:01:53,B02444P,2,0,
JAK.21-R01,5:02:15,5:02:25,B00307P,3,0,
JAK.21-R01,5:02:55,5:03:05,B06870P,4,0,
JAK.21-R01,5:03:35,5:03:45,B01724P,5,0,
JAK.21-R01,5:05:00,5:05:10,B00561P,6,0,
JAK.21-R01,5:05:50,5:06:00,B00703P,7,0,
JAK.21-R01,5:06:23,5:06:33,B00704P,8,0,
JAK.21-R01,5:07:16,5:07:26,B05596P,9,0,
JAK.21-R01,5:08:29,5:08:39,B05787P,10,0,
JAK.21-R01,5:08:59,5:09:09,B04069P,11,0,
JAK.21-R01,5:09:31,5:09:41,B00502P,12,0,
JAK.21-R01,5:10:26,5:10:36,B00571P,13,0,
JAK.21-R01,5:11:03,5:11:13,B06799P,14,0,
JAK.21-R01,5:12:04,5:12:14,B00535P,15,0,
JAK.21-R01,5:13:10,5:13:20,B00971P,16,0,
JAK.21-R01,5:14:09,5:14:19,B02238P,17,0,
JAK.21-R01,5:15:08,5:15:18,B05750P,18,0,
JAK.21-R01,5:15:48,5:15:58,B03591P,19,0,
JAK.21-R01,5:17:12,5:17:22,B02959P,20,0,
JAK.21-R01,5:19:25,5:19:35,B00709P,21,0,
JAK.21-R01,5:21:24,5:21:34,B03186P,22,0,
JAK.21-R01,5:21:58,5:22:08,B04424P,23,0,
JAK.21-R01,5:22:33,5:22:43,B04413P,24,0,
JAK.21-R01,5:24:07,5:24:17,B04481P,25,0,
JAK.21-R01,5:24:42,5:24:52,B04440P,26,0,
JAK.21-R01,5:25:23,5:25:33,B01820P,27,0,
JAK.21-R01,5:27:09,5:27:19,B02296P,28,0,
JAK.21-R01,5:27:36,5:27:46,B02295P,29,0,
JAK.21-R02,5:00:00,5:00:10,B02295P,0,0,
JAK.21-R02,5:01:36,5:01:46,B01819P,1,0,
JAK.21-R02,5:02:12,5:02:22,B05288P,2,0,
JAK.21-R02,5:02:44,5:02:54,B06800P,3,0,
JAK.21-R02,5:03:31,5:03:41,B05368P,4,0,
JAK.21-R02,5:04:18,5:04:28,B05856P,5,0,
JAK.21-R02,5:05:01,5:05:11,B05267P,6,0,
JAK.21-R02,5:05:35,5:05:45,B03185P,7,0,
JAK.21-R02,5:07:34,5:07:44,B00708P,8,0,
JAK.21-R02,5:08:30,5:08:40,B02958P,9,0,
JAK.21-R02,5:10:02,5:10:12,B00632P,10,0,
JAK.21-R02,5:10:51,5:11:01,B02018P,11,0,
JAK.21-R02,5:11:51,5:12:01,B04021P,12,0,
JAK.21-R02,5:12:41,5:12:51,B03669P,13,0,
JAK.21-R02,5:13:44,5:13:54,B03553P,14,0,
JAK.21-R02,5:14:50,5:15:00,B06792P,15,0,
JAK.21-R02,5:15:26,5:15:36,B00515P,16,0,
JAK.21-R02,5:16:04,5:16:14,B06793P,17,0,
JAK.21-R02,5:16:28,5:16:38,B03543P,18,0,
JAK.21-R02,5:16:59,5:17:09,B02358P,19,0,
JAK.21-R02,5:17:58,5:18:08,B05786P,20,0,
JAK.21-R02,5:18:24,5:18:34,B06794P,21,0,
JAK.21-R02,5:19:25,5:19:35,B05595P,22,0,
JAK.21-R02,5:20:24,5:20:34,B00884P,23,0,
JAK.21-R02,5:21:01,5:21:11,B03610P,24,0,
JAK.21-R02,5:21:46,5:21:56,B01505P,25,0,
JAK.21-R02,5:23:07,5:23:17,B01723P,26,0,
JAK.21-R02,5:24:29,5:24:39,B02806P,27,0,
JAK.21-R02,5:25:03,5:25:13,B02443P,28,0,
JAK.21-R02,5:25:34,5:25:44,B01247P,29,0,
JAK.21-R02,5:26:30,5:26:40,B00255P,30,0,
JAK.21-R02,5:28:31,5:28:41,B02828P,31,0,
JAK.21-R02,5:30:50,5:31:00,B00256P,32,0,
JAK.26-R01,5:00:00,5:00:10,B00328P,0,0,
JAK.26-R01,5:06:52,5:07:02,B03133P,1,0,
JAK.26-R01,5:07:49,5:07:59,B02016P,2,0,
JAK.26-R01,5:09:36,5:09:46,B02071P,3,0,
JAK.26-R01,5:11:31,5:11:41,B01380P,4,0,
JAK.26-R01,5:15:06,5:15:16,B01392P,5,0,
JAK.26-R01,5:17:02,5:17:12,B02072P,6,0,
JAK.26-R01,5:19:00,5:19:10,B01679P,7,0,
JAK.26-R01,5:20:37,5:20:47,B03500P,8,0,
JAK.26-R01,5:22:15,5:22:25,B01746P,9,0,
JAK.26-R01,5:22:47,5:22:57,B05421P,10,0,
JAK.26-R01,5:23:30,5:23:40,B00661P,11,0,
JAK.26-R01,5:24:22,5:24:32,B05354P,12,0,
JAK.26-R01,5:25:57,5:26:07,B02243P,13,0,
JAK.26-R01,5:26:39,5:26:49,B03455P,14,0,
JAK.26-R01,5:28:08,5:28:18,B00538P,15,0,
JAK.26-R01,5:29:15,5:29:25,B01009P,16,0,
JAK.26-R01,5:30:53,5:31:03,B06801P,17,0,
JAK.26-R01,5:31:50,5:32:00,B03745P,18,0,
JAK.26-R01,5:33:46,5:33:56,B04157P,19,0,
JAK.26-R01,5:35:29,5:35:39,B05671P,20,0,
JAK.26-R01,5:36:21,5:36:31,B00866P,21,0,
JAK.26-R01,5:37:34,5:37:44,B02942P,22,0,
JAK.26-R01,5:38:14,5:38:24,B05798P,23,0,
JAK.26-R01,5:40:17,5:40:27,B02941P,24,0,
JAK.26-R01,5:42:12,5:42:22,B01620P,25,0,
JAK.26-R01,5:43:06,5:43:16,B00363P,26,0,
JAK.26-R01,5:44:59,5:45:09,B05460P,27,0,
JAK.26-R01,5:46:04,5:46:14,B01470P,28,0,
JAK.26-R01,5:47:35,5:47:45,B01008P,29,0,
JAK.26-R01,5:48:47,5:48:57,B04444P,30,0,
JAK.26-R01,5:49:38,5:49:48,B06802P,31,0,
JAK.26-R01,5:50:56,5:51:06,B00562P,32,0,
JAK.26-R01,5:52:19,5:52:29,B00350P,33,0,
JAK.26-R01,5:53:58,5:54:08,B00218P,34,0,
JAK.26-R01,5:54:52,5:55:02,B03552P,35,0,
JAK.26-R01,5:55:25,5:55:35,B04138P,36,0,
JAK.26-R01,5:56:37,5:56:47,B04775P,37,0,
JAK.26-R01,5:57:51,5:58:01,B04396P,38,0,
JAK.26-R01,5:58:47,5:58:57,B00493P,39,0,
JAK.26-R01,5:59:21,5:59:31,B04776P,40,0,
JAK.26-R01,6:00:18,6:00:28,B05069P,41,0,
JAK.26-R01,6:01:44,6:01:54,B03222P,42,0,
JAK.26-R01,6:03:14,6:03:24,B04550P,43,0,
JAK.26-R01,6:04:41,6:04:51,B04303P,44,0,
JAK.26-R01,6:06:00,6:06:10,B00769P,45,0,
JAK.26-R01,6:07:24,6:07:34,B04451P,46,0,
JAK.26-R01,6:08:52,6:09:02,B05851P,47,0,
JAK.26-R01,6:10:02,6:10:12,B00826P,48,0,
JAK.26-R01,6:11:09,6:11:19,B04706P,49,0,
JAK.26-R01,6:13:25,6:13:35,B05723P,50,0,
JAK.29-R03,5:00:00,5:00:10,B05942P,0,0,
JAK.29-R03,5:08:37,5:08:47,B03294P,1,0,
JAK.29-R03,5:12:33,5:12:43,B01949P,2,0,
JAK.29-R03,5:13:50,5:14:00,B05943P,3,0,
JAK.29-R03,5:14:45,5:14:55,B02375P,4,0,
JAK.29-R03,5:15:18,5:15:28,B06011P,5,0,
JAK.29-R03,5:16:09,5:16:19,B03892P,6,0,
JAK.29-R03,5:16:46,5:16:56,B05944P,7,0,
JAK.29-R03,5:17:34,5:17:44,B00379P,8,0,
JAK.29-R03,5:18:16,5:18:26,B03147P,9,0,
JAK.29-R03,5:19:11,5:19:21,B04185P,10,0,
JAK.29-R03,5:19:48,5:19:58,B05383P,11,0,
JAK.29-R03,5:20:59,5:21:09,B03055P,12,0,
JAK.29-R03,5:21:37,5:21:47,B04431P,13,0,
JAK.29-R03,5:22:35,5:22:45,B01685P,14,0,
JAK.29-R03,5:23:31,5:23:41,B06812P,15,0,
JAK.29-R03,5:24:14,5:24:24,B02323P,16,0,
JAK.29-R03,5:24:46,5:24:56,B03855P,17,0,
JAK.29-R03,5:25:24,5:25:34,B00427P,18,0,
JAK.29-R03,5:25:57,5:26:07,B03854P,19,0,
JAK.29-R03,5:26:58,5:27:08,B00220P,20,0,
JAK.29-R03,5:27:40,5:27:50,B03075P,21,0,
JAK.29-R03,5:28:30,5:28:40,B06803P,22,0,
JAK.29-R03,5:28:54,5:29:04,B06618P,23,0,
JAK.29-R03,5:29:31,5:29:41,B04292P,24,0,
JAK.29-R03,5:31:00,5:31:10,B02005P,25,0,
JAK.29-R03,5:32:32,5:32:42,B02910P,26,0,
JAK.29-R03,5:33:28,5:33:38,B05217P,27,0,
JAK.29-R03,5:34:17,5:34:27,B05215P,28,0,
JAK.29-R03,5:35:02,5:35:12,B04614P,29,0,
JAK.29-R03,5:36:06,5:36:16,B04963P,30,0,
JAK.29-R03,5:37:13,5:37:23,B05145P,31,0,
JAK.29-R03,5:38:21,5:38:31,B04498P,32,0,
JAK.29-R03,5:38:42,5:38:52,B04993P,33,0,
JAK.29-R03,5:39:23,5:39:33,B04399P,34,0,
JAK.29-R03,5:39:57,5:40:07,B01927P,35,0,
JAK.29-R03,5:40:47,5:40:57,B02254P,36,0,
JAK.29-R03,5:42:28,5:42:38,B03762P,37,0,
JAK.29-R03,5:45:00,5:45:10,B03580P,38,0,
JAK.29-R03,5:47:32,5:47:42,B01585P,39,0,
JAK.29-R03,5:48:18,5:48:28,B06813P,40,0,
JAK.29-R03,5:49:17,5:49:27,B03213P,41,0,
JAK.29-R03,5:49:49,5:49:59,B01325P,42,0,
JAK.29-R03,5:51:10,5:51:20,B01324P,43,0,
JAK.29-R03,5:52:06,5:52:16,B01327P,44,0,
JAK.29-R03,5:52:34,5:52:44,B01326P,45,0,
JAK.29-R03,5:55:02,5:55:12,B00338P,46,0,
JAK.29-R03,5:56:46,5:56:56,B02949P,47,0,
JAK.29-R03,5:58:02,5:58:12,B01056P,48,0,
JAK.29-R03,5:59:56,6:00:06,B02993P,49,0,
JAK.29-R03,6:01:39,6:01:49,B05728P,50,0,
JAK.29-R04,5:00:00,5:00:10,B05728P,0,0,
JAK.29-R04,5:02:07,5:02:17,B03236P,1,0,
JAK.29-R04,5:04:31,5:04:41,B04231P,2,0,
JAK.29-R04,5:06:16,5:06:26,B00339P,3,0,
JAK.29-R04,5:09:26,5:09:36,B02953P,4,0,
JAK.29-R04,5:11:35,5:11:45,B00717P,5,0,
JAK.29-R04,5:18:08,5:18:18,B02253P,6,0,
JAK.29-R04,5:18:53,5:19:03,B03211P,7,0,
JAK.29-R04,5:19:41,5:19:51,B03212P,8,0,
JAK.29-R04,5:21:09,5:21:19,B03846P,9,0,
JAK.29-R04,5:21:48,5:21:58,B04772P,10,0,
JAK.29-R04,5:23:35,5:23:45,B00601P,11,0,
JAK.29-R04,5:24:41,5:24:51,B01492P,12,0,
JAK.29-R04,5:25:29,5:25:39,B05073P,13,0,
JAK.29-R04,5:26:52,5:27:02,B04994P,14,0,
JAK.29-R04,5:28:24,5:28:34,B04030P,15,0,
JAK.29-R04,5:29:07,5:29:17,B05305P,16,0,
JAK.29-R04,5:29:45,5:29:55,B04659P,17,0,
JAK.29-R04,5:30:36,5:30:46,B05393P,18,0,
JAK.29-R04,5:31:52,5:32:02,B04979P,19,0,
JAK.29-R04,5:32:59,5:33:09,B04749P,20,0,
JAK.29-R04,5:33:25,5:33:35,B03521P,21,0,
JAK.29-R04,5:34:32,5:34:42,B04750P,22,0,
JAK.29-R04,5:35:38,5:35:48,B04961P,23,0,
JAK.29-R04,5:36:25,5:36:35,B00828P,24,0,
JAK.29-R04,5:37:48,5:37:58,B00829P,25,0,
JAK.29-R04,5:39:14,5:39:24,B03162P,26,0,
JAK.29-R04,5:40:09,5:40:19,B06590P,27,0,
JAK.29-R04,5:40:52,5:41:02,B04267P,28,0,
JAK.29-R04,5:41:52,5:42:02,B04972P,29,0,
JAK.29-R04,5:42:56,5:43:06,B01607P,30,0,
JAK.29-R04,5:43:51,5:44:01,B01609P,31,0,
JAK.29-R04,5:44:47,5:44:57,B05577P,32,0,
JAK.29-R04,5:45:33,5:45:43,B06805P,33,0,
JAK.29-R04,5:46:08,5:46:18,B06806P,34,0,
JAK.29-R04,5:46:39,5:46:49,B06807P,35,0,
JAK.29-R04,5:47:13,5:47:23,B05279P,36,0,
JAK.29-R04,5:47:54,5:48:04,B04253P,37,0,
JAK.29-R04,5:48:23,5:48:33,B06808P,38,0,
JAK.29-R04,5:49:08,5:49:18,B06809P,39,0,
JAK.29-R04,5:49:34,5:49:44,B06810P,40,0,
JAK.29-R04,5:50:03,5:50:13,B02721P,41,0,
JAK.29-R04,5:50:47,5:50:57,B04285P,42,0,
JAK.29-R04,5:51:23,5:51:33,B02686P,43,0,
JAK.29-R04,5:52:03,5:52:13,B06811P,44,0,
JAK.29-R04,5:53:11,5:53:21,B01856P,45,0,
JAK.29-R04,5:53:59,5:54:09,B03204P,46,0,
JAK.29-R04,5:54:56,5:55:06,B06009P,47,0,
JAK.29-R04,5:55:56,5:56:06,B03934P,48,0,
JAK.29-R04,5:56:50,5:57:00,B06010P,49,0,
JAK.29-R04,5:58:06,5:58:16,B04762P,50,0,
JAK.29-R04,5:59:06,5:59:16,B05942P,51,0,
JAK.43B-R01,5:00:00,5:00:10,B05772P,0,0,
JAK.43B-R01,5:02:44,5:02:54,B04433P,1,0,
JAK.43B-R01,5:05:25,5:05:35,B03949P,2,0,
JAK.43B-R01,5:06:36,5:06:46,B02591P,3,0,
JAK.43B-R01,5:07:26,5:07:36,B04737P,4,0,
JAK.43B-R01,5:08:39,5:08:49,B05247P,5,0,
JAK.43B-R01,5:09:20,5:09:30,B01478P,6,0,
JAK.43B-R01,5:09:55,5:10:05,B04736P,7,0,
JAK.43B-R01,5:10:59,5:11:09,B04112P,8,0,
JAK.43B-R01,5:12:48,5:12:58,B02320P,9,0,
JAK.43B-R01,5:14:00,5:14:10,B05511P,10,0,
JAK.43B-R01,5:15:18,5:15:28,B00591P,11,0,
JAK.43B-R01,5:16:08,5:16:18,B05340P,12,0,
JAK.43B-R01,5:20:39,5:20:49,B03940P,13,0,
JAK.43B-R01,5:21:38,5:21:48,B06821P,14,0,
JAK.43B-R01,5:22:27,5:22:37,B06265P,15,0,
JAK.43B-R01,5:24:12,5:24:22,B06266P,16,0,
JAK.43B-R01,5:26:11,5:26:21,B06267P,17,0,
JAK.43B-R01,5:28:24,5:28:34,B05430P,18,0,
JAK.43B-R01,5:29:23,5:29:33,B03675P,19,0,
JAK.43B-R01,5:30:30,5:30:40,B03813P,20,0,
JAK.43B-R01,5:31:54,5:32:04,B03995P,21,0,
JAK.43B-R01,5:33:41,5:33:51,B02621P,22,0,
JAK.43B-R01,5:36:39,5:36:49,B05440P,23,0,
JAK.43B-R01,5:37:33,5:37:43,B05438P,24,0,
JAK.43B-R01,5:42:44,5:42:54,B02771P,25,0,
JAK.43B-R01,5:43:09,5:43:19,B05920P,26,0,
JAK.43B-R01,5:44:39,5:44:49,B02827P,27,0,
JAK.43B-R01,5:47:06,5:47:16,B02828P,28,0,
JAK.44-R01,5:00:00,5:00:10,B01147P,0,0,
JAK.44-R01,5:07:22,5:07:32,B06824P,1,0,
JAK.44-R01,5:08:00,5:08:10,B00043P,2,0,
JAK.44-R01,5:08:33,5:08:43,B00044P,3,0,
JAK.44-R01,5:10:32,5:10:42,B04405P,4,0,
JAK.44-R01,5:11:19,5:11:29,B01714P,5,0,
JAK.44-R01,5:12:05,5:12:15,B06825P,6,0,
JAK.44-R01,5:13:16,5:13:26,B04245P,7,0,
JAK.44-R01,5:14:39,5:14:49,B02024P,8,0,
JAK.44-R01,5:16:10,5:16:20,B04900P,9,0,
JAK.44-R01,5:16:52,5:17:02,B06900P,10,0,
JAK.44-R01,5:18:06,5:18:16,B02842P,11,0,
JAK.44-R01,5:19:01,5:19:11,B01847P,12,0,
JAK.44-R01,5:20:13,5:20:23,B01846P,13,0,
JAK.44-R01,5:21:20,5:21:30,B05758P,14,0,
JAK.44-R01,5:22:42,5:22:52,B06826P,15,0,
JAK.44-R01,5:23:53,5:24:03,B05137P,16,0,
JAK.44-R01,5:25:23,5:25:33,B01473P,17,0,
JAK.44-R01,5:26:28,5:26:38,B06827P,18,0,
JAK.44-R01,5:27:20,5:27:30,B04471P,19,0,
JAK.44-R01,5:28:24,5:28:34,B04425P,20,0,
JAK.44-R01,5:29:47,5:29:57,B05910P,21,0,
JAK.44-R01,5:31:20,5:31:30,B02325P,22,0,
JAK.44-R01,5:32:25,5:32:35,B06829P,23,0,
JAK.44-R01,5:33:30,5:33:40,B06830P,24,0,
JAK.44-R01,5:34:14,5:34:24,B04386P,25,0,
JAK.44-R01,5:34:58,5:35:08,B04514P,26,0,
JAK.44-R01,5:37:28,5:37:38,B03558P,27,0,
JAK.44-R01,5:38:26,5:38:36,B04275P,28,0,
JAK.44-R01,5:41:08,5:41:18,B04616P,29,0,
JAK.44-R01,5:43:36,5:43:46,B00786P,30,0,
JAK.44-R01,5:44:26,5:44:36,B04371P,31,0,
JAK.44-R01,5:45:38,5:45:48,B05464P,32,0,
JAK.44-R01,5:47:10,5:47:20,B06831P,33,0,
JAK.44-R01,5:48:08,5:48:18,B06832P,34,0,
JAK.44-R01,5:50:40,5:50:50,B01809P,35,0,
JAK.44-R01,5:53:11,5:53:21,B06522P,36,0,
JAK.44-R01,5:54:12,5:54:22,B06523P,37,0,
JAK.44-R01,5:55:51,5:56:01,B05463P,38,0,
JAK.44-R01,5:57:07,5:57:17,B05881P,39,0,
JAK.44-R01,5:58:39,5:58:49,B06833P,40,0,
JAK.44-R01,5:59:44,5:59:54,B06834P,41,0,
JAK.44-R01,6:00:44,6:00:54,B05515P,42,0,
JAK.58-R04,5:00:00,5:00:10,B06173P,0,0,
JAK.58-R04,5:01:35,5:01:45,B03930P,1,0,
JAK.58-R04,5:02:41,5:02:51,B04420P,2,0,
JAK.58-R04,5:03:30,5:03:40,B02807P,3,0,
JAK.58-R04,5:04:22,5:04:32,B00532P,4,0,
JAK.58-R04,5:05:06,5:05:16,B03425P,5,0,
JAK.58-R04,5:05:31,5:05:41,B02513P,6,0,
JAK.58-R04,5:06:31,5:06:41,B02182P,7,0,
JAK.58-R04,5:06:51,5:07:01,B04368P,8,0,
JAK.58-R04,5:07:56,5:08:06,B01343P,9,0,
JAK.58-R04,5:08:40,5:08:50,B02464P,10,0,
JAK.58-R04,5:09:12,5:09:22,B05316P,11,0,
JAK.58-R04,5:10:02,5:10:12,B02642P,12,0,
JAK.58-R04,5:10:34,5:10:44,B02178P,13,0,
JAK.58-R04,5:11:10,5:11:20,B02177P,14,0,
JAK.58-R04,5:12:04,5:12:14,B02179P,15,0,
JAK.58-R04,5:12:45,5:12:55,B01544P,16,0,
JAK.58-R04,5:13:56,5:14:06,B03108P,17,0,
JAK.58-R04,5:14:42,5:14:52,B06858P,18,0,
JAK.58-R04,5:15:33,5:15:43,B02931P,19,0,
JAK.58-R04,5:16:02,5:16:12,B05808P,20,0,
JAK.58-R04,5:16:43,5:16:53,B04593P,21,0,
JAK.58-R04,5:17:10,5:17:20,B05319P,22,0,
JAK.58-R04,5:17:56,5:18:06,B02049P,23,0,
JAK.58-R04,5:18:40,5:18:50,B05328P,24,0,
JAK.58-R04,5:19:05,5:19:15,B01413P,25,0,
JAK.58-R04,5:19:52,5:20:02,B03528P,26,0,
JAK.58-R04,5:20:29,5:20:39,B04607P,27,0,
JAK.58-R04,5:20:55,5:21:05,B04445P,28,0,
JAK.58-R04,5:21:49,5:21:59,B04608P,29,0,
JAK.58-R04,5:22:33,5:22:43,B02223P,30,0,
JAK.58-R04,5:23:18,5:23:28,B00452P,31,0,
JAK.58-R04,5:24:12,5:24:22,B04077P,32,0,
JAK.58-R04,5:27:42,5:27:52,B04078P,33,0,
JAK.58-R04,5:29:11,5:29:21,B02222P,34,0,
JAK.58-R04,5:31:22,5:31:32,B02584P,35,0,
